,SabioReactionID,Name,Role,Smiles
49969,13477,Mannohexaose,Substrate,C([C@@H]1[C@H]([C@@H]([C@@H]([C@@H](O1)O[C@@H]2[C@H](O[C@H]([C@H]([C@H]2O)O)O[C@@H]3[C@H](O[C@H]([C@H]([C@H]3O)O)O[C@@H]4[C@H](O[C@H]([C@H]([C@H]4O)O)O[C@@H]5[C@H](O[C@H]([C@H]([C@H]5O)O)O[C@@H]6[C@H](OC([C@H]([C@H]6O)O)O)CO)CO)CO)CO)CO)O)O)O)O
49982,13481,H2O,Substrate,[H]O[H]
49983,13481,Ethanol,Product,CCO
49984,13481,N-Benzoyl-L-arginine,Product,C1=CC=C(C=C1)C(=O)N[C@@H](CCCN=C(N)N)C(=O)O
49985,13481,N-Benzoyl-L-arginine ethyl ester,Substrate,CCOC(=O)C(CCCNC(N)=N)NC(=O)c1ccccc1
49990,13483,H2O,Substrate,[H]O[H]
49991,13483,Methanol,Product,CO
49992,13483,p-Tosyl-L-arginine,Product,Cc1ccc(cc1)S(=O)(=O)N[C@@H](CCCN=C(N)N)C(=O)O
49993,13483,p-Tosyl-L-arginine methyl ester,Substrate,Cc1ccc(cc1)S(=O)(=O)N[C@@H](CCCNC(=N)N)C(=O)OC
49994,13484,UDP,Product,O=C1C=CN(C(=O)N1)C2OC(COP(O)(=O)OP(O)(O)=O)C(O)C2(O)
49995,13484,UDPglucose,Substrate,OCC3OC(OP(O)(=O)OP(O)(=O)OCC1OC(C(O)C1(O))N2C=CC(=O)NC2(=O))C(O)C(O)C3(O)
49996,13484,Geraniol,Substrate,CC(C)=CCCC(C)=CCO
49997,13484,Geranyl beta-D-glucoside,Product,CC(=CCC/C(=C/CO[C@H]1[C@@H]([C@H]([C@@H]([C@H](O1)CO)O)O)O)/C)C
50026,13492,7-Hydroxyflavanone,Product,Oc1ccc2C(=O)CC(Oc2(c1))c3ccccc3
50027,13492,"2',4'-Dihydroxychalcone",Substrate,c1ccc(cc1)/C=C/C(=O)c2ccc(cc2O)O
50034,13495,H2O,Product,[H]O[H]
50035,13495,L-Tyrosine,Substrate,NC(Cc1ccc(O)cc1)C(O)=O
50036,13495,O2,Substrate,O=O
50037,13495,Dopaquinone,Product,NC(CC=1C=CC(=O)C(=O)C=1)C(O)=O
50038,13496,Reduced glutathione,Substrate,NC(CCC(=O)NC(CS)C(=O)NCC(O)=O)C(O)=O
50039,13496,"S-(2,4-Dinitrophenyl)glutathione",Product,NC(CCC(=O)NC(CSc1ccc(cc1[N+](=O)[O-])[N+](=O)[O-])C(=O)NCC(O)=O)C(O)=O
50040,13496,HBr,Product,[H]Br
50041,13496,"1-Bromo-2,4-dinitrobenzene",Substrate,c1cc(c(cc1[N+](=O)[O-])[N+](=O)[O-])Br
50058,13502,S-Adenosylmethionine,Substrate,C[S+](CCC(N)C(O)=O)CC1OC(C(O)C1(O))n3cnc2c(N)ncnc23
50059,13502,S-Adenosyl-L-homocysteine,Product,NC(CCSCC1OC(C(O)C1(O))n3cnc2c(N)ncnc23)C(O)=O
50060,13502,"1-(3-Chloro-2,6-dihydroxy-4-methoxyphenyl)hexan-1-one",Product,CCCCCC(=O)c1c(cc(c(c1O)Cl)OC)O
50061,13502,"1-(3-Chloro-2,4,6-trihydroxyphenyl)hexan-1-one",Substrate,CCCCCC(=O)c1c(cc(c(c1O)Cl)O)O
50070,13505,H+,Substrate,[H]
50071,13505,H+,Product,[H]
50072,13505,Methyl viologen,Substrate,C[n+]1ccc(cc1)c2cc[n+](C)cc2.[Cl-].[Cl-]
50073,13505,Methyl viologen,Product,C[n+]1ccc(cc1)c2cc[n+](C)cc2.[Cl-].[Cl-]
50154,13525,H2O,Substrate,[H]O[H]
50155,13525,N-Acetylneuraminate,Product,CC(=O)NC1C(O)CC(O)(OC1(C(O)C(O)CO))C(O)=O
50156,13525,D-Galactosyl-N-acetyl-D-galactosaminyl-(N-acetylneuraminyl)-D-galactosyl-D-glucosylceramide,Product,[*]C(=O)NC(COC5OC(CO)C(OC4OC(CO)C(OC2OC(CO)C(O)C(OC1OC(CO)C(O)C(O)C1(O))C2(NC(C)=O))C(OC3(CC(O)C(NC(C)=O)C([H])(O3)C(O)C(O)CO)C(O)=O)C4(O))C(O)C5(O))C(O)C=CCCCCCCCCCCCCC
50157,13525,GD1b,Substrate,[*]C(=O)NC(COC6OC(CO)C(OC5OC(CO)C(OC2OC(CO)C(O)C(OC1OC(CO)C(O)C(O)C1(O))C2(NC(C)=O))C(OC3(CC(O)C(NC(C)=O)C([H])(O3)C(O)C(CO)OC4(CC(O)C(NC(C)=O)C([H])(O4)C(O)C(O)CO)C(O)=O)C(O)=O)C5(O))C(O)C6(O))C(O)C=CCCCCCCCCCCCCC
50215,13538,H+,Substrate,[H]
50216,13538,H2O,Product,[H]O[H]
50217,13538,NADPH,Substrate,NC(=O)C=1CC=CN(C=1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(OP(O)(O)=O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O)
50218,13538,NADP+,Product,NC(=O)c1ccc[n+](c1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(OP(O)(O)=O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O)
50219,13538,O2,Substrate,O=O
50220,13538,2-Fluoro-trans-cinnamate,Substrate,c1ccc(c(c1)/C=C/C(=O)O)F
50221,13538,2-Fluoro-4-hydroxycinnamate,Product,c1cc(c(cc1O)F)/C=C/C(=O)O
50222,13539,H+,Substrate,[H]
50223,13539,H2O,Product,[H]O[H]
50224,13539,NADPH,Substrate,NC(=O)C=1CC=CN(C=1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(OP(O)(O)=O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O)
50225,13539,NADP+,Product,NC(=O)c1ccc[n+](c1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(OP(O)(O)=O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O)
50226,13539,O2,Substrate,O=O
50227,13539,2-Chloro-trans-cinnamate,Substrate,c1ccc(c(c1)/C=C/C(=O)[O-])Cl
50228,13539,2-Chloro-4-hydroxycinnamate,Product,c1cc(c(cc1O)Cl)/C=C/C(=O)O
50250,13543,H+,Substrate,[H]
50251,13543,H2O,Product,[H]O[H]
50252,13543,NADPH,Substrate,NC(=O)C=1CC=CN(C=1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(OP(O)(O)=O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O)
50253,13543,NADP+,Product,NC(=O)c1ccc[n+](c1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(OP(O)(O)=O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O)
50254,13543,O2,Substrate,O=O
50255,13543,2-Methoxy-4-hydroxycinnamate,Product,COc1cc(ccc1/C=C/C(=O)O)O
50256,13543,2-Methoxycinnamate,Substrate,COc1ccccc1C=CC(=O)[O-]
50257,13544,H+,Substrate,[H]
50258,13544,H2O,Product,[H]O[H]
50259,13544,NADPH,Substrate,NC(=O)C=1CC=CN(C=1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(OP(O)(O)=O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O)
50260,13544,NADP+,Product,NC(=O)c1ccc[n+](c1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(OP(O)(O)=O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O)
50261,13544,O2,Substrate,O=O
50262,13544,2-Nitro-4-hydroxycinnamate,Product,c1cc(c(cc1O)[N+](=O)[O-])C=CC(=O)O
50263,13544,2-Nitrocinnamate,Substrate,c1ccc(c(c1)/C=C/C(=O)O)[N+](=O)[O-]
50275,13548,Phosphate,Substrate,OP(O)(O)=O
50276,13548,Phosphate,Product,OP(O)(O)=O
50277,13548,Malate,Substrate,OC(=O)CC(O)C(O)=O
50278,13548,Malate,Product,OC(=O)CC(O)C(O)=O
50279,13549,L-Thyroxine,Substrate,NC(Cc2cc(c(Oc1cc(c(O)c(c1)I)I)c(c2)I)I)C(O)=O
50280,13549,L-Thyroxine,Product,NC(Cc2cc(c(Oc1cc(c(O)c(c1)I)I)c(c2)I)I)C(O)=O
50281,13550,"Triiodothyronine, reverse",Substrate,NC(Cc2ccc(Oc1cc(c(O)c(c1)I)I)c(c2)I)C(O)=O
50282,13550,"Triiodothyronine, reverse",Product,NC(Cc2ccc(Oc1cc(c(O)c(c1)I)I)c(c2)I)C(O)=O
50311,13559,D-Leucine,Substrate,CC(C)CC(N)C(O)=O
50312,13559,D-Leucine,Product,CC(C)CC(N)C(O)=O
50313,13560,D-Phenylalanine,Substrate,NC(Cc1ccccc1)C(O)=O
50314,13560,D-Phenylalanine,Product,NC(Cc1ccccc1)C(O)=O
50334,13565,H+,Substrate,[H]
50335,13565,H2O,Product,[H]O[H]
50336,13565,NADPH,Substrate,NC(=O)C=1CC=CN(C=1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(OP(O)(O)=O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O)
50337,13565,NADP+,Product,NC(=O)c1ccc[n+](c1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(OP(O)(O)=O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O)
50338,13565,O2,Substrate,O=O
50339,13565,Progesterone,Substrate,[H]C24(CCC1=CC(=O)CCC1(C)C4([H])(CCC3(C)(C(CCC23([H]))C(C)=O)))
50340,13565,16alpha-Hydroxyprogesterone,Product,[H]C24(CCC1=CC(=O)CCC1(C)C4([H])(CCC3(C)(C(C(C)=O)C(O)CC23([H]))))
50417,13583,H2O,Substrate,[H]O[H]
50418,13583,Coenzyme A,Product,CC(C)(COP(O)(=O)OP(O)(=O)OCC1OC(C(O)C1(OP(O)(O)=O))n3cnc2c(N)ncnc23)C(O)C(=O)NCCC(=O)NCCS
50419,13583,alpha-Linolenate,Product,CCC=CCC=CCC=CCCCCCCCC(O)=O
50420,13583,alpha-Linolenoyl-CoA,Substrate,CC/C=C\C/C=C\C/C=C\CCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@@H](C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)n2cnc3c2ncnc3N)O)OP(=O)(O)O)O
50430,13586,H2O,Substrate,[H]O[H]
50431,13586,Ethanol,Product,CCO
50432,13586,N-Benzoyl-L-tyrosine,Product,c1ccc(cc1)C(=O)N[C@@H](Cc2ccc(cc2)O)C(=O)O
50433,13586,N-Benzoyl-L-tyrosine ethyl ester,Substrate,CCOC(=O)[C@H](Cc1ccc(cc1)O)NC(=O)c2ccccc2
50445,13590,H2O,Substrate,[H]O[H]
50446,13590,GDP,Product,NC=1NC(=O)c2ncn(c2(N=1))C3OC(COP(O)(=O)OP(O)(O)=O)C(O)C3(O)
50447,13590,beta-D-Mannose,Product,OCC1OC(O)C(O)C(O)C1(O)
50448,13590,GDP-alpha-D-mannose,Substrate,c1nc2c(=O)[nH]c(nc2n1[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)OP(=O)(O)O[C@@H]4[C@H]([C@H]([C@@H]([C@H](O4)CO)O)O)O)O)O)N
50449,13591,Pyruvate,Substrate,CC(=O)C(O)=O
50450,13591,L-Alanine,Product,CC(N)C(O)=O
50451,13591,Hypotaurine,Substrate,NCCS(O)=O
50452,13591,2-Sulfinoacetaldehyde,Product,C(C=O)S(=O)O
50457,13593,Phosphate,Product,OP(O)(O)=O
50458,13593,H2O,Substrate,[H]O[H]
50459,13593,8-oxo-GMP,Product,C([C@@H]1[C@H]([C@H]([C@@H](O1)n2c3c(c(=O)[nH]c(n3)N)[nH]c2=O)O)O)OP(=O)(O)O
50460,13593,8-oxo-GDP,Substrate,C([C@@H]1[C@H]([C@H]([C@@H](O1)n2c3c(c(=O)[nH]c(n3)N)[nH]c2=O)O)O)OP(=O)(O)OP(=O)(O)O
50469,13596,L-Glutamate,Product,NC(CCC(O)=O)C(O)=O
50470,13596,2-Oxoglutarate,Substrate,OC(=O)CCC(=O)C(O)=O
50471,13596,Arginine,Substrate,NC(=N)NCCCC(N)C(O)=O
50472,13596,5-Guanidino-2-oxopentanoate,Product,NC(=N)NCCCC(=O)C(O)=O
50485,13601,Coenzyme A,Product,CC(C)(COP(O)(=O)OP(O)(=O)OCC1OC(C(O)C1(OP(O)(O)=O))n3cnc2c(N)ncnc23)C(O)C(=O)NCCC(=O)NCCS
50486,13601,Malonyl-CoA,Substrate,CC(C)(COP(O)(=O)OP(O)(=O)OCC1OC(C(O)C1(OP(O)(O)=O))n3cnc2c(N)ncnc23)C(O)C(=O)NCCC(=O)NCCSC(=O)CC(O)=O
50487,13601,Cyanidin 3-O-(6-O-p-coumaroyl)glucoside-5-O-glucoside,Substrate,OCC6OC(Oc2cc(O)cc3[o+]c(c1ccc(O)c(O)c1)c(cc23)OC5OC(COC(=O)C=Cc4ccc(O)cc4)C(O)C(O)C5(O))C(O)C(O)C6(O)
50488,13601,Malonylshisonin,Product,c1cc(ccc1/C=C/C(=O)OCC2C(C(C(C(O2)OC3=Cc4c(cc(cc4OC5C(C(C(C(O5)COC(=O)CC(=O)O)O)O)O)O)O=C3c6ccc(c(c6)O)O)O)O)O)O
50495,13604,H2O,Substrate,[H]O[H]
50496,13604,N-(3-Oxooctanoyl)-L-homoserine lactone,Substrate,CCCCCC(=O)CC(=O)NC1CCOC1(=O)
50497,13604,N-(3-Oxooctanoyl)-L-homoserine,Product,CCCCCC(=O)CC(=O)N[C@@H](CCO)C(=O)O
50498,13605,H2O,Substrate,[H]O[H]
50499,13605,N-(3-Oxodecanoyl)-L-homoserine,Product,CCCCCCCC(=O)CC(=O)N[C@@H](CCO)C(=O)O
50500,13605,N-(3-Oxodecanoyl)-L-homoserine lactone,Substrate,CCCCCCCC(=O)CC(=O)N[C@H]1CCOC1=O
50504,13607,H2O,Substrate,[H]O[H]
50505,13607,N-Hexanoyl-L-homoserine,Product,CCCCCC(=O)N[C@@H](CCO)C(=O)O
50506,13607,N-Hexanoyl-L-homoserine lactone,Substrate,CCCCCC(=O)NC1CCOC1=O
50510,13609,H2O,Substrate,[H]O[H]
50511,13609,N-Octanoyl-L-homoserine,Product,CCCCCCCC(=O)N[C@@H](CCO)C(=O)O
50512,13609,N-Octanoyl-L-homoserine lactone,Substrate,CCCCCCCC(=O)NC1CCOC1=O
50513,13610,H2O,Substrate,[H]O[H]
50514,13610,GDP,Product,NC=1NC(=O)c2ncn(c2(N=1))C3OC(COP(O)(=O)OP(O)(O)=O)C(O)C3(O)
50515,13610,beta-D-Glucose,Product,OCC1OC(O)C(O)C(O)C1(O)
50516,13610,GDP-alpha-D-Glucose,Substrate,c1nc2c(=O)[nH]c(nc2n1[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)OP(=O)(O)O[C@@H]4[C@@H]([C@H]([C@@H]([C@H](O4)CO)O)O)O)O)O)N
50517,13611,H2O,Substrate,[H]O[H]
50518,13611,GDP,Product,NC=1NC(=O)c2ncn(c2(N=1))C3OC(COP(O)(=O)OP(O)(O)=O)C(O)C3(O)
50519,13611,2-Fluoro-beta-D-mannose,Product,c1nc2c(=O)[nH]c(nc2n1[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)OP(=O)(O)O[C@@H]4[C@@H]([C@H]([C@@H]([C@H](O4)CO)O)O)O)O)O)N
50520,13611,GDP-2-fluoro-alpha-D-mannose,Substrate,c1nc2c(=O)[nH]c(nc2n1[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)OP(=O)(O)O[C@@H]4[C@@H]([C@H]([C@@H]([C@H](O4)CO)O)O)O)O)O)N
50521,13612,H2O,Substrate,[H]O[H]
50522,13612,GDP,Product,NC=1NC(=O)c2ncn(c2(N=1))C3OC(COP(O)(=O)OP(O)(O)=O)C(O)C3(O)
50523,13612,alpha-L-Fucose,Product,C[C@H]1[C@H]([C@H]([C@@H]([C@@H](O1)O)O)O)O
50524,13612,GDP-beta-L-fucose,Substrate,C[C@H]1[C@H]([C@H]([C@@H]([C@H](O1)OP(=O)(O)OP(=O)(O)OC[C@@H]2[C@H]([C@H]([C@@H](O2)N3C=NC4=C3NC(=NC4=O)N)O)O)O)O)O
50529,13614,S-Adenosylmethionine,Substrate,C[S+](CCC(N)C(O)=O)CC1OC(C(O)C1(O))n3cnc2c(N)ncnc23
50530,13614,S-Adenosylmethionine,Product,C[S+](CCC(N)C(O)=O)CC1OC(C(O)C1(O))n3cnc2c(N)ncnc23
50583,13632,H+,Substrate,[H]
50584,13632,NADPH,Substrate,NC(=O)C=1CC=CN(C=1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(OP(O)(O)=O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O)
50585,13632,NADP+,Product,NC(=O)c1ccc[n+](c1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(OP(O)(O)=O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O)
50586,13632,4-Hydroxybenzaldehyde,Substrate,O=Cc1ccc(O)cc1
50587,13632,p-Hydroxybenzyl alcohol,Product,c1cc(ccc1CO)O
50588,13633,Pyruvate,Substrate,CC(=O)C(O)=O
50589,13633,D-Glyceraldehyde,Substrate,OCC(O)C=O
50590,13633,2-Dehydro-3-deoxy-D-gluconate,Product,OCC(O)C(O)CC(=O)C(O)=O
50626,13643,H2O,Substrate,[H]O[H]
50627,13643,N-Acetylneuraminate,Product,CC(=O)NC1C(O)CC(O)(OC1(C(O)C(O)CO))C(O)=O
50628,13643,GM1,Substrate,[*]C(=O)NC(COC5OC(CO)C(OC4OC(CO)C(OC2OC(CO)C(O)C(OC1OC(CO)C(O)C(O)C1(O))C2(NC(C)=O))C(OC3(CC(O)C(NC(C)=O)C([H])(O3)C(O)C(O)CO)C(O)=O)C4(O))C(O)C5(O))C(O)C=CCCCCCCCCCCCCC
50629,13643,GA1,Product,[*]C(=O)NC(COC4OC(CO)C(OC3OC(CO)C(OC2OC(CO)C(O)C(OC1OC(CO)C(O)C(O)C1(O))C2(NC(C)=O))C(O)C3(O))C(O)C4(O))C(O)C=CCCCCCCCCCCCCC
50646,13648,NADPH,Substrate,NC(=O)C=1CC=CN(C=1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(OP(O)(O)=O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O)
50647,13648,NADP+,Product,NC(=O)c1ccc[n+](c1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(OP(O)(O)=O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O)
50648,13648,Reduced iodonitrotetrazolium,Product,C1=CC=C(C=C1)/C(=N/NC2=CC=C(C=C2)I)/N=NC3=CC=C(C=C3)[N+](=O)[O-]
50649,13648,Iodonitrotetrazolium,Substrate,[O-][N+](=O)[n+]1(I)cnnn1
50650,13648,H+,Substrate,[H]
50651,13649,NAD+,Product,c1cc(c[n+](c1)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)OC[C@@H]3[C@H]([C@H]([C@@H](O3)n4cnc5c4ncnc5N)O)O)O)O)C(=O)N
50652,13649,NADH,Substrate,NC(=O)C=1CC=CN(C=1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O)
50653,13649,Reduced iodonitrotetrazolium,Product,C1=CC=C(C=C1)/C(=N/NC2=CC=C(C=C2)I)/N=NC3=CC=C(C=C3)[N+](=O)[O-]
50654,13649,Iodonitrotetrazolium,Substrate,[O-][N+](=O)[n+]1(I)cnnn1
50655,13649,H+,Substrate,[H]
50664,13653,Sucrose,Substrate,OCC2OC(OC1(CO)(OC(CO)C(O)C1(O)))C(O)C(O)C2(O)
50665,13653,CDP,Substrate,NC=1C=CN(C(=O)N=1)C2OC(COP(O)(=O)OP(O)(O)=O)C(O)C2(O)
50666,13653,D-Fructose,Product,OCC1OC(O)(CO)C(O)C1(O)
50667,13653,CDPglucose,Product,NC=1C=CN(C(=O)N=1)C3OC(COP(O)(=O)OP(O)(=O)OC2OC(CO)C(O)C(O)C2(O))C(O)C3(O)
50668,13654,GDP,Substrate,NC=1NC(=O)c2ncn(c2(N=1))C3OC(COP(O)(=O)OP(O)(O)=O)C(O)C3(O)
50669,13654,Sucrose,Substrate,OCC2OC(OC1(CO)(OC(CO)C(O)C1(O)))C(O)C(O)C2(O)
50670,13654,D-Fructose,Product,OCC1OC(O)(CO)C(O)C1(O)
50671,13654,GDPglucose,Product,NC=1NC(=O)c2ncn(c2(N=1))C4OC(COP(O)(=O)OP(O)(=O)OC3OC(CO)C(O)C(O)C3(O))C(O)C4(O)
50716,13666,H2O,Substrate,[H]O[H]
50717,13666,tRNA,Product,[*]C3OC(COP(O)(=O)OC2C(O)C([*])OC2(COP(O)(=O)OC1C(O)C([*])OC1(CO)))C(O)C3(O)
50718,13666,Oligonucleotide,Product,[*]C3CC(O)C(COP(O)(=O)OC2CC([*])OC2(COP(O)(=O)OC1CC([*])OC1(CO)))O3
50719,13666,tRNA precursor,Substrate,[*]C3OC(COP(O)(=O)OC2C(O)C([*])OC2(COP(O)(=O)OC1C(O)C([*])OC1(CO)))C(O)C3(O)
50720,13667,Pyruvate,Substrate,CC(=O)C(O)=O
50721,13667,H+,Substrate,[H]
50722,13667,NADPH,Substrate,NC(=O)C=1CC=CN(C=1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(OP(O)(O)=O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O)
50723,13667,NADP+,Product,NC(=O)c1ccc[n+](c1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(OP(O)(O)=O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O)
50724,13667,Lactate,Product,CC(O)C(O)=O
50729,13669,H2O,Substrate,[H]O[H]
50730,13669,N-Acetylneuraminate,Product,CC(=O)NC1C(O)CC(O)(OC1(C(O)C(O)CO))C(O)=O
50731,13669,DSPE,Product,CCCCCCCCCCCCCCCCCC(=O)OCC(COP(=O)(O)OCCN)OC(=O)CCCCCCCCCCCCCCCCC
50732,13669,Neu5Ac-DSPE,Substrate,CCCCCCCCCCCCCCCCCC(=O)OC[C@@H](COP(=O)(O)OCCNCCO[C@@]1(C[C@@H]([C@H]([C@@H](O1)[C@@H]([C@@H](CO)O)O)NC(=O)C)O)C(=O)O)OC(=O)CCCCCCCCCCCCCCCCC
50733,13670,NAD+,Substrate,c1cc(c[n+](c1)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)OC[C@@H]3[C@H]([C@H]([C@@H](O3)n4cnc5c4ncnc5N)O)O)O)O)C(=O)N
50734,13670,NADH,Product,NC(=O)C=1CC=CN(C=1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O)
50735,13670,H+,Product,[H]
50736,13670,5alpha-Dihydrotestosterone,Product,[H]C23(CCC1([H])(C4([H])(CCC(O)C4(C)(CCC1([H])C3(C)(CCC(=O)C2)))))
50737,13670,Androstanediol,Substrate,[H]C23(CCC1([H])(C4([H])(CCC(O)C4(C)(CCC1([H])C3(C)(CCC(O)C2)))))
50738,13671,H2O,Substrate,[H]O[H]
50739,13671,Diphosphate,Product,OP(O)(=O)OP(O)(O)=O
50740,13671,2-hydroxy-dAMP,Product,c1nc2c(nc(nc2n1[C@H]3C[C@@H]([C@H](O3)COP(=O)(O)O)O)O)N
50741,13671,2-hydroxy-dATP,Substrate,C1[C@@H]([C@H](O[C@H]1N2C=NC3=C(NC(=O)N=C32)N)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O
50753,13675,O2,Substrate,O=O
50754,13675,H2O2,Product,OO
50755,13675,Coproporphyrinogen III,Substrate,Cc2c1Cc5nc(Cc4nc(Cc3nc(Cc(n1)c2(CCC(O)=O))c(C)c3(CCC(O)=O))c(C)c4(CCC(O)=O))c(CCC(O)=O)c5(C)
50756,13675,Coproporphyrin III,Product,Cc2c1cc5nc(cc4nc(cc3nc(cc(n1)c2(CCC(O)=O))C(C)=C3(CCC(O)=O))c(C)c4(CCC(O)=O))C(CCC(O)=O)=C5(C)
50767,13678,Diphosphate,Product,OP(O)(=O)OP(O)(O)=O
50768,13678,Isopentenyl diphosphate,Substrate,CC(=C)CCOP(O)(=O)OP(O)(O)=O
50769,13678,Geranyl diphosphate,Substrate,CC(C)=CCCC(C)=CCOP(O)(=O)OP(O)(O)=O
50770,13678,Geranylgeranyl diphosphate,Product,CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP(O)(=O)OP(O)(O)=O
50771,13679,Diphosphate,Product,OP(O)(=O)OP(O)(O)=O
50772,13679,Dimethylallyl diphosphate,Substrate,CC(C)=CCOP(O)(=O)OP(O)(O)=O
50773,13679,Isopentenyl diphosphate,Substrate,CC(=C)CCOP(O)(=O)OP(O)(O)=O
50774,13679,Geranylgeranyl diphosphate,Product,CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP(O)(=O)OP(O)(O)=O
50781,13682,H+,Substrate,[H]
50782,13682,NADPH,Substrate,NC(=O)C=1CC=CN(C=1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(OP(O)(O)=O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O)
50783,13682,NADP+,Product,NC(=O)c1ccc[n+](c1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(OP(O)(O)=O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O)
50784,13682,Boldenone,Substrate,[H]C24(CCC1=CC(=O)C=CC1(C)C4([H])(CCC3(C)(C(O)CCC23([H]))))
50785,13682,5beta-Androst-1-en-17beta-ol-3-one,Product,C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2O)CC[C@H]4[C@@]3(C=CC(=O)C4)C
50806,13688,ATP,Substrate,Nc3ncnc1c3(ncn1C2OC(COP(O)(=O)OP(O)(=O)OP(O)(O)=O)C(O)C2(O))
50807,13688,NAD+,Product,c1cc(c[n+](c1)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)OC[C@@H]3[C@H]([C@H]([C@@H](O3)n4cnc5c4ncnc5N)O)O)O)O)C(=O)N
50808,13688,H+,Product,[H]
50809,13688,NH4+,Substrate,[N+]
50810,13688,Diphosphate,Product,OP(O)(=O)OP(O)(O)=O
50811,13688,AMP,Product,Nc3ncnc1c3(ncn1C2OC(COP(O)(O)=O)C(O)C2(O))
50812,13688,Deamino-NAD+,Substrate,Nc5ncnc1c5(ncn1C4OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(O)C2(O))[n+]3cccc(c3)C(O)=O)C(O)C4(O))
50813,13690,H2O,Substrate,[H]O[H]
50814,13690,Cellotriose,Product,OCC3OC(OC1C(O)C(O)C(OC1(CO))OC2C(O)C(O)C(O)OC2(CO))C(O)C(O)C3(O)
50815,13690,Cellotriitol,Product,C([C@@H]1[C@H]([C@@H]([C@H]([C@@H](O1)O[C@@H]2[C@H](O[C@H]([C@@H]([C@H]2O)O)O[C@H]([C@@H](CO)O)[C@@H]([C@H](CO)O)O)CO)O)O)O)O
